shipment_id,pickup_date,delivery_date,origin_zip,dest_zip,weight_lbs,linehaul_revenue,cost,bill_received_date
NWF26072703187,2026-07-27,2026-08-05,19104,97209,362,423.56,382.37,2026-08-06
NWF26072703188,2026-07-27,2026-07-31,48226,84101,2509,2328.8,2035.73,2026-08-02
NWF26072703189,2026-07-27,2026-07-28,60607,46204,1652,495.99,449.87,2026-07-30
NWF26072703190,2026-07-27,2026-08-03,98108,07105,1459,1750.21,1448.94,2026-08-03
NWF26072703191,2026-07-27,2026-08-04,90021,19104,802,907.69,848.43,2026-08-04
NWF26072703192,2026-07-27,2026-07-28,48226,07105,719,258.47,215.35,2026-07-30
NWF26072703193,2026-07-27,2026-07-30,30303,48226,2412,842.01,1034.8,2026-07-30
NWF26072703194,2026-07-27,2026-08-04,98108,19104,2695,3482.66,2913.22,2026-08-05
NWF26072703195,2026-07-27,2026-07-29,55401,46204,1386,507.72,393.33,2026-07-30
NWF26072703196,2026-07-27,2026-08-04,30303,98108,1195,1234.57,918.22,2026-08-04
NWF26072703197,2026-07-27,2026-08-04,19104,90021,1514,1705.48,1561.87,2026-08-04
NWF26072703198,2026-07-27,2026-07-30,77002,85004,3278,1921.43,1737.32,2026-07-30
NWF26072703199,2026-07-27,2026-07-29,60607,46204,8992,2427.59,2036.58,2026-07-30
NWF26072703200,2026-07-27,2026-07-30,55401,84101,556,339.17,330.55,2026-07-31
NWF26072703201,2026-07-27,2026-07-29,75201,37203,632,288.58,256.12,2026-08-04
NWF26072703202,2026-07-27,2026-07-28,46204,38103,2839,1169.03,920.66,2026-08-06
NWF26072703203,2026-07-27,2026-07-29,60607,46204,2171,591.52,522.07,2026-07-29
NWF26072703204,2026-07-27,2026-08-03,19104,90021,3210,3271.14,3125.95,2026-08-03
NWF26072703205,2026-07-27,2026-07-30,84101,64105,623,334.87,303.11,2026-08-01
NWF26072703206,2026-07-27,2026-07-28,07105,19104,3639,876.74,745.78,2026-07-29
NWF26072703207,2026-07-27,2026-08-03,19104,97209,1138,1311.75,1067.94,2026-08-05
NWF26072703208,2026-07-27,2026-08-03,90021,46204,1577,1499.43,1630.83,2026-08-05
NWF26072703209,2026-07-27,2026-07-28,60607,46204,957,271.39,247.62,2026-07-30
NWF26072703210,2026-07-27,2026-07-28,30303,19104,1353,563.28,524.28,2026-07-28
NWF26072703211,2026-07-27,2026-07-31,84101,75201,3301,1997.62,1506.37,2026-08-01
NWF26072703212,2026-07-27,2026-07-29,80202,64105,1515,592.52,419.54,2026-07-30
NWF26072703213,2026-07-27,2026-07-28,60607,46204,5108,1460.47,1279.47,2026-07-30
NWF26072703214,2026-07-27,2026-07-31,30303,85004,659,438.01,354.13,2026-08-01
NWF26072703215,2026-07-27,2026-07-30,30303,48226,1450,541.48,510.7,2026-07-30
NWF26072703216,2026-07-27,2026-07-31,48226,80202,873,525.99,457.68,2026-07-31
NWF26072703217,2026-07-27,2026-07-29,75201,80202,351,178.37,170.62,2026-08-07
NWF26072703218,2026-07-27,2026-07-29,19104,37203,400,155.27,123.09,2026-07-30
NWF26072703219,2026-07-27,2026-07-28,37203,46204,1355,349.06,254.06,2026-07-29
NWF26072703220,2026-07-27,2026-07-30,84101,64105,660,336.27,249.86,2026-07-31
NWF26072703221,2026-07-27,2026-07-30,84101,75201,633,437.69,444.02,2026-07-31
NWF26072703222,2026-07-27,2026-07-29,60607,46204,3454,985.19,841.51,2026-07-30
NWF26072703223,2026-07-27,2026-07-28,60607,46204,670,174.16,140.32,2026-07-28
NWF26072703224,2026-07-27,2026-07-30,55401,84101,2300,1285.94,1472.48,2026-08-06
NWF26072703225,2026-07-27,2026-08-04,19104,90021,2117,2071.23,1460.16,2026-08-04
NWF26072703226,2026-07-27,2026-07-29,46204,38103,12000,4462.77,4361.48,2026-07-29
NWF26072703227,2026-07-27,2026-07-29,55401,46204,1391,429.58,373.55,2026-07-30
NWF26072803228,2026-07-28,2026-08-05,30303,98108,3946,3646.04,2721.63,2026-08-05
NWF26072803229,2026-07-28,2026-08-05,90021,19104,878,1015.88,839.58,2026-08-05
NWF26072803230,2026-07-28,2026-08-03,90021,46204,2204,2019.98,1881.2,2026-08-05
NWF26072803231,2026-07-28,2026-07-31,30303,84101,1217,1036.94,759.17,2026-07-31
NWF26072803232,2026-07-28,2026-08-03,75201,84101,1928,1218.33,1062.36,2026-08-03
NWF26072803233,2026-07-28,2026-07-30,55401,48226,890,421.44,392.85,2026-07-31
NWF26072803234,2026-07-28,2026-08-06,19104,90021,495,546.85,412.1,2026-08-06
NWF26072803235,2026-07-28,2026-07-30,55401,75201,1051,595.63,556.63,2026-07-30
NWF26072803236,2026-07-28,2026-07-29,37203,46204,1073,271.62,199.39,2026-08-04
NWF26072803237,2026-07-28,2026-07-30,90021,97209,2075,997.06,704.78,2026-08-01
NWF26072803238,2026-07-28,2026-07-29,60607,46204,10162,3028.7,2802.11,2026-07-30
NWF26072803239,2026-07-28,2026-07-30,37203,75201,1857,706.16,590.44,2026-07-31
NWF26072803240,2026-07-28,2026-07-30,64105,46204,601,217.34,164.19,2026-07-30
NWF26072803241,2026-07-28,2026-08-03,48226,84101,1991,1754.69,1285.2,2026-08-04
NWF26072803242,2026-07-28,2026-08-06,19104,90021,519,483.64,439.42,2026-08-07
NWF26072803243,2026-07-28,2026-07-31,80202,60607,2181,1140.58,820.51,2026-08-01
NWF26072803244,2026-07-28,2026-07-31,90021,97209,1122,510.64,466.76,2026-08-02
NWF26072803245,2026-07-28,2026-07-29,84101,97209,4789,2228.15,1951.12,2026-07-30
NWF26072803246,2026-07-28,2026-07-29,80202,64105,3136,1084.04,828.26,2026-07-30
NWF26072803247,2026-07-28,2026-07-31,80202,60607,2898,1447.38,1014.91,2026-07-31
NWF26072803248,2026-07-28,2026-07-29,46204,38103,2690,1107.83,993.49,2026-07-30
NWF26072803249,2026-07-28,2026-07-29,19104,37203,1198,512.09,370.11,2026-07-30
NWF26072803250,2026-07-28,2026-08-05,19104,97209,374,400.44,493.64,2026-08-05
NWF26072803251,2026-07-28,2026-08-03,77002,98108,768,641.07,502.65,2026-08-05
NWF26072803252,2026-07-28,2026-07-29,60607,46204,1435,399.74,380.35,2026-07-29
NWF26072803253,2026-07-28,2026-08-04,90021,30303,4053,3980.78,3626.4,2026-08-06
NWF26072803254,2026-07-28,2026-07-31,75201,84101,1622,965.63,730.55,2026-08-01
NWF26072803255,2026-07-28,2026-07-30,55401,46204,1162,410.28,382.79,2026-08-01
NWF26072803256,2026-07-28,2026-07-30,80202,64105,3088,1110.82,1071.44,2026-08-01
NWF26072803257,2026-07-28,2026-07-31,48226,07105,943,365.34,308.82,2026-08-02
NWF26072803258,2026-07-28,2026-07-30,19104,37203,1139,462.33,337.73,2026-08-05
NWF26072803259,2026-07-28,2026-07-30,84101,55401,178,125.0,114.0,2026-08-06
NWF26072803260,2026-07-28,2026-07-31,46204,55401,739,265.42,240.76,2026-07-31
NWF26072803261,2026-07-28,2026-07-31,84101,64105,275,151.04,138.02,2026-08-01
NWF26072803262,2026-07-28,2026-07-30,55401,46204,1991,724.29,667.78,2026-08-01
NWF26072803263,2026-07-28,2026-07-31,30303,48226,701,286.65,212.97,2026-08-02
NWF26072803264,2026-07-28,2026-08-03,55401,75201,948,456.45,417.3,2026-08-04
NWF26072803265,2026-07-28,2026-08-03,55401,98108,1204,862.28,628.05,2026-08-11
NWF26072803266,2026-07-28,2026-07-29,60607,46204,1110,304.6,282.42,2026-07-30
NWF26072803267,2026-07-28,2026-07-31,84101,55401,1096,672.12,571.19,2026-07-31
NWF26072803268,2026-07-28,2026-08-03,55401,98108,2552,1744.04,1458.16,2026-08-05
NWF26072803269,2026-07-28,2026-07-31,75201,64105,943,396.76,386.84,2026-08-01
NWF26072803270,2026-07-28,2026-07-30,37203,75201,1601,611.14,531.21,2026-07-31
NWF26072803271,2026-07-28,2026-07-30,80202,64105,3630,1240.38,884.9,2026-08-01
NWF26072803272,2026-07-28,2026-07-30,90021,97209,1171,616.01,510.49,2026-08-01
NWF26072803273,2026-07-28,2026-07-29,60607,46204,1432,368.42,436.57,2026-07-29
NWF26072803274,2026-07-28,2026-08-04,19104,97209,2016,2346.91,1676.51,2026-08-05
NWF26072803275,2026-07-28,2026-07-31,37203,64105,632,236.81,174.05,2026-08-02
NWF26072803276,2026-07-28,2026-07-31,30303,85004,1950,1312.8,1282.07,2026-08-02
NWF26072803277,2026-07-28,2026-08-05,98108,19104,604,770.52,652.91,2026-08-05
NWF26072803278,2026-07-28,2026-07-31,75201,84101,967,628.45,546.82,2026-08-01
NWF26072803279,2026-07-28,2026-07-30,19104,37203,1644,704.2,747.12,2026-08-01
NWF26072803280,2026-07-28,2026-07-30,84101,75201,4204,2819.71,2745.56,2026-07-30
NWF26072803281,2026-07-28,2026-08-04,90021,19104,1909,2086.91,1520.27,2026-08-04
NWF26072803282,2026-07-28,2026-07-31,55401,75201,165,125.0,117.1,2026-08-01
NWF26072803283,2026-07-28,2026-07-30,46204,55401,2712,1004.97,895.89,2026-08-01
NWF26072803284,2026-07-28,2026-07-29,60607,46204,5422,1500.57,1097.86,2026-07-29
NWF26072803285,2026-07-28,2026-08-06,19104,90021,1261,1359.44,960.94,2026-08-06
NWF26072803286,2026-07-28,2026-07-31,75201,60607,953,580.55,533.46,2026-08-02
NWF26072803287,2026-07-28,2026-08-04,90021,19104,3174,3802.38,2717.17,2026-08-04
NWF26072803288,2026-07-28,2026-08-03,80202,19104,1332,944.75,852.97,2026-08-03
NWF26072803289,2026-07-28,2026-07-29,07105,19104,992,237.96,167.02,2026-07-31
NWF26072803290,2026-07-28,2026-07-29,60607,46204,1679,496.17,447.56,2026-07-29
NWF26072803291,2026-07-28,2026-07-29,60607,46204,958,272.86,249.35,2026-07-30
NWF26072803292,2026-07-28,2026-08-03,84101,55401,990,520.92,463.16,2026-08-03
NWF26072803293,2026-07-28,2026-07-31,64105,30303,1463,746.39,722.65,2026-07-31
NWF26072803294,2026-07-28,2026-07-31,84101,64105,922,493.32,367.48,2026-08-02
NWF26072803295,2026-07-28,2026-07-30,30303,19104,1161,508.04,427.92,2026-08-05
NWF26072803296,2026-07-28,2026-08-03,30303,85004,1743,1256.38,1217.72,2026-08-03
NWF26072803297,2026-07-28,2026-07-30,30303,19104,1221,512.05,370.36,2026-08-01
NWF26072803298,2026-07-28,2026-07-29,46204,38103,113,125.0,129.18,2026-07-31
NWF26072803299,2026-07-28,2026-08-03,55401,75201,552,289.94,223.53,2026-08-05
NWF26072803300,2026-07-28,2026-07-30,75201,64105,1338,570.15,432.52,2026-07-30
NWF26072803301,2026-07-28,2026-07-29,60607,46204,2284,588.09,641.53,2026-07-29
NWF26072903302,2026-07-29,2026-08-04,80202,19104,4990,3501.63,3311.11,2026-08-04
NWF26072903303,2026-07-29,2026-07-30,64105,30303,411,199.92,157.98,2026-07-30
NWF26072903304,2026-07-29,2026-07-31,80202,64105,7513,2921.94,2762.99,2026-08-01
NWF26072903305,2026-07-29,2026-08-05,98108,07105,885,1109.37,954.58,2026-08-05
NWF26072903306,2026-07-29,2026-08-06,46204,97209,562,473.8,348.11,2026-08-08
NWF26072903307,2026-07-29,2026-07-31,30303,48226,1875,690.56,531.48,2026-08-01
NWF26072903308,2026-07-29,2026-08-05,77002,98108,1070,857.17,974.31,2026-08-07
NWF26072903309,2026-07-29,2026-08-05,98108,07105,532,696.76,583.29,2026-08-06
NWF26072903310,2026-07-29,2026-07-30,75201,60607,1053,560.07,487.68,2026-08-01
NWF26072903311,2026-07-29,2026-08-03,46204,77002,910,577.71,424.16,2026-08-04
NWF26072903312,2026-07-29,2026-08-06,30303,98108,921,964.0,939.22,2026-08-08
NWF26072903313,2026-07-29,2026-07-31,75201,60607,645,375.47,294.81,2026-08-02
NWF26072903314,2026-07-29,2026-08-05,90021,48226,3634,4178.36,3398.2,2026-08-07
NWF26072903315,2026-07-29,2026-08-05,90021,46204,2105,1994.84,1829.99,2026-08-07
NWF26072903316,2026-07-29,2026-08-03,84101,75201,3294,2228.85,1904.79,2026-08-09
NWF26072903317,2026-07-29,2026-08-03,48226,80202,1192,668.97,512.86,2026-08-05
NWF26072903318,2026-07-29,2026-08-06,90021,19104,1449,1628.42,1193.58,2026-08-07
NWF26072903319,2026-07-29,2026-08-03,77002,85004,383,230.92,185.44,2026-08-05
NWF26072903320,2026-07-29,2026-08-04,84101,55401,1645,915.18,843.95,2026-08-05
NWF26072903321,2026-07-29,2026-08-03,55401,75201,2368,1284.22,1171.73,2026-08-04
NWF26072903322,2026-07-29,2026-08-05,46204,97209,227,179.95,205.59,2026-08-07
NWF26072903323,2026-07-29,2026-07-31,60607,46204,197,125.0,112.33,2026-07-31
NWF26072903324,2026-07-29,2026-07-30,80202,64105,1437,531.9,483.78,2026-08-01
NWF26072903325,2026-07-29,2026-07-30,60607,46204,1483,393.15,350.82,2026-07-31
NWF26072903326,2026-07-29,2026-08-07,90021,19104,5178,5976.28,5140.96,2026-08-09
NWF26072903327,2026-07-29,2026-08-07,90021,19104,2409,2447.95,2334.81,2026-08-07
NWF26072903328,2026-07-29,2026-07-31,80202,30303,2621,1673.91,1399.41,2026-08-02
NWF26072903329,2026-07-29,2026-08-04,90021,46204,3538,3240.93,3142.75,2026-08-06
NWF26072903330,2026-07-29,2026-08-03,30303,48226,2216,894.52,820.51,2026-08-04
NWF26072903331,2026-07-29,2026-07-30,37203,46204,1824,451.11,378.48,2026-08-01
NWF26072903332,2026-07-29,2026-07-31,60607,64105,952,329.57,313.81,2026-08-01
NWF26072903333,2026-07-29,2026-08-03,84101,64105,4463,2320.05,2162.13,2026-08-04
NWF26072903334,2026-07-29,2026-07-30,60607,46204,3172,841.8,770.42,2026-07-30
NWF26072903335,2026-07-29,2026-08-03,80202,19104,847,661.58,558.58,2026-08-13
NWF26072903336,2026-07-29,2026-07-30,37203,75201,5470,2269.28,1882.09,2026-07-31
NWF26072903337,2026-07-29,2026-08-06,90021,46204,3398,3126.03,2995.18,2026-08-08
NWF26072903338,2026-07-29,2026-08-05,90021,30303,1570,1559.93,1526.99,2026-08-10
NWF26072903339,2026-07-29,2026-08-03,30303,19104,6443,2450.33,2019.08,2026-08-04
NWF26072903340,2026-07-29,2026-07-31,37203,75201,1766,721.01,812.56,2026-08-01
NWF26072903341,2026-07-29,2026-07-31,60607,46204,767,224.17,274.84,2026-08-02
NWF26072903342,2026-07-29,2026-07-30,60607,46204,526,154.22,117.63,2026-08-01
NWF26072903343,2026-07-29,2026-08-03,55401,84101,1035,580.89,519.56,2026-08-04
NWF26072903344,2026-07-29,2026-07-30,60607,46204,437,125.0,92.39,2026-07-31
NWF26072903345,2026-07-29,2026-08-03,75201,84101,354,216.69,153.71,2026-08-04
NWF26072903346,2026-07-29,2026-08-05,90021,46204,475,413.2,297.76,2026-08-06
NWF26072903347,2026-07-29,2026-08-04,55401,98108,3517,2638.35,2437.25,2026-08-04
NWF26072903348,2026-07-29,2026-08-04,64105,98108,504,317.48,278.67,2026-08-09
NWF26072903349,2026-07-29,2026-08-05,19104,90021,1212,1356.44,1013.64,2026-08-07
NWF26072903350,2026-07-29,2026-08-03,97209,80202,1125,591.61,472.55,2026-08-04
NWF26072903351,2026-07-29,2026-08-05,90021,46204,2674,2261.85,1663.13,2026-08-06
NWF26072903352,2026-07-29,2026-07-31,80202,64105,1386,531.02,471.66,2026-07-31
NWF26072903353,2026-07-29,2026-08-07,19104,97209,1248,1343.66,1212.64,2026-08-07
NWF26072903354,2026-07-29,2026-07-31,80202,64105,252,125.0,107.29,2026-08-01
NWF26072903355,2026-07-29,2026-08-06,90021,19104,1555,1779.33,1320.1,2026-08-07
NWF26072903356,2026-07-29,2026-08-04,84101,75201,1087,721.57,592.31,2026-08-04
NWF26072903357,2026-07-29,2026-07-31,19104,37203,568,209.64,149.02,2026-08-01
NWF26072903358,2026-07-29,2026-08-06,19104,90021,449,462.49,344.93,2026-08-08
NWF26072903359,2026-07-29,2026-07-31,46204,19104,2684,1332.0,1237.44,2026-08-02
NWF26072903360,2026-07-29,2026-07-30,60607,46204,1662,479.89,520.35,2026-07-31
NWF26072903361,2026-07-29,2026-08-03,48226,80202,648,431.86,410.85,2026-08-05
NWF26072903362,2026-07-29,2026-07-31,97209,80202,1145,557.41,511.83,2026-08-02
NWF26072903363,2026-07-29,2026-08-06,19104,90021,2805,2871.46,2143.9,2026-08-16
NWF26073003364,2026-07-30,2026-08-03,30303,48226,293,125.0,111.78,2026-08-03
NWF26073003365,2026-07-30,2026-07-31,48226,07105,1565,562.36,459.15,2026-08-02
NWF26073003366,2026-07-30,2026-08-07,19104,90021,2202,2237.51,2095.43,2026-08-09
NWF26073003367,2026-07-30,2026-07-31,46204,38103,2594,914.21,800.6,2026-07-31
NWF26073003368,2026-07-30,2026-08-05,90021,46204,591,537.34,446.74,2026-08-06
NWF26073003369,2026-07-30,2026-08-04,80202,64105,1796,670.97,555.75,2026-08-04
NWF26073003370,2026-07-30,2026-07-31,07105,19104,1918,452.64,433.61,2026-08-01
NWF26073003371,2026-07-30,2026-08-03,55401,46204,2239,796.23,590.05,2026-08-05
NWF26073003372,2026-07-30,2026-08-07,19104,97209,1156,1200.88,955.48,2026-08-09
NWF26073003373,2026-07-30,2026-08-03,55401,46204,1197,420.21,340.95,2026-08-03
NWF26073003374,2026-07-30,2026-08-05,80202,19104,4053,2952.74,2457.11,2026-08-07
NWF26073003375,2026-07-30,2026-08-03,64105,46204,1270,518.51,490.73,2026-08-03
NWF26073003376,2026-07-30,2026-08-04,64105,98108,1935,1416.64,1305.73,2026-08-04
NWF26073003377,2026-07-30,2026-08-04,55401,07105,1554,783.14,644.68,2026-08-05
NWF26073003378,2026-07-30,2026-08-03,80202,64105,1504,553.06,522.21,2026-08-03
NWF26073003379,2026-07-30,2026-08-04,75201,84101,2939,1696.62,1580.51,2026-08-04
NWF26073003380,2026-07-30,2026-08-03,48226,07105,1554,576.06,464.43,2026-08-04
NWF26073003381,2026-07-30,2026-08-04,48226,80202,1806,1033.18,883.86,2026-08-04
NWF26073003382,2026-07-30,2026-08-06,90021,46204,331,293.44,218.84,2026-08-08
NWF26073003383,2026-07-30,2026-08-05,84101,75201,3961,2783.35,2564.46,2026-08-07
NWF26073003384,2026-07-30,2026-08-06,80202,19104,6012,4486.24,3887.78,2026-08-08
NWF26073003385,2026-07-30,2026-08-07,19104,90021,2416,2326.42,2060.44,2026-08-09
NWF26073003386,2026-07-30,2026-08-07,19104,97209,888,1063.48,1274.4,2026-08-07
NWF26073003387,2026-07-30,2026-08-06,90021,19104,9831,10619.78,9138.96,2026-08-07
NWF26073003388,2026-07-30,2026-08-03,30303,48226,274,125.0,119.6,2026-08-04
NWF26073003389,2026-07-30,2026-08-06,55401,85004,631,520.84,440.56,2026-08-08
NWF26073003390,2026-07-30,2026-08-03,55401,46204,661,201.26,144.16,2026-08-05
NWF26073003391,2026-07-30,2026-07-31,30303,48226,1025,381.43,294.29,2026-08-02
NWF26073003392,2026-07-30,2026-08-03,60607,46204,1258,343.85,264.13,2026-08-05
NWF26073003393,2026-07-30,2026-07-31,60607,46204,1849,539.32,433.69,2026-08-02
NWF26073003394,2026-07-30,2026-08-04,30303,85004,12000,8899.44,7894.94,2026-08-04
NWF26073003395,2026-07-30,2026-08-06,98108,46204,566,549.53,402.79,2026-08-08
NWF26073003396,2026-07-30,2026-08-04,55401,75201,3006,1625.39,1933.95,2026-08-04
NWF26073003397,2026-07-30,2026-08-07,19104,97209,1226,1439.4,1389.77,2026-08-07
NWF26073003398,2026-07-30,2026-08-10,98108,07105,841,996.37,857.72,2026-08-12
NWF26073003399,2026-07-30,2026-08-06,46204,97209,1984,1559.17,1422.64,2026-08-08
NWF26073003400,2026-07-30,2026-08-05,84101,55401,906,470.51,352.35,2026-08-05
NWF26073003401,2026-07-30,2026-08-04,75201,84101,1527,962.71,888.04,2026-08-05
NWF26073003402,2026-07-30,2026-07-31,46204,19104,727,312.22,242.28,2026-07-31
NWF26073003403,2026-07-30,2026-07-31,48226,07105,1948,752.28,622.43,2026-08-01
NWF26073003404,2026-07-30,2026-08-05,55401,98108,1014,719.54,681.67,2026-08-05
NWF26073003405,2026-07-30,2026-08-06,77002,98108,361,333.59,300.95,2026-08-13
NWF26073003406,2026-07-30,2026-07-31,75201,80202,4305,2271.5,1801.76,2026-07-31
NWF26073003407,2026-07-30,2026-08-04,30303,85004,4300,2825.44,2099.0,2026-08-05
NWF26073003408,2026-07-30,2026-08-04,55401,84101,1346,832.12,738.37,2026-08-05
NWF26073003409,2026-07-30,2026-08-06,48226,85004,2266,1831.28,1754.45,2026-08-07
NWF26073003410,2026-07-30,2026-08-03,80202,64105,1049,395.04,372.36,2026-08-04
NWF26073003411,2026-07-30,2026-08-04,30303,19104,2342,1060.15,813.73,2026-08-06
NWF26073003412,2026-07-30,2026-08-03,46204,55401,6349,2596.14,2174.99,2026-08-04
NWF26073003413,2026-07-30,2026-07-31,46204,37203,3080,942.88,676.55,2026-08-02
NWF26073003414,2026-07-30,2026-07-31,46204,19104,1487,708.41,532.79,2026-07-31
NWF26073003415,2026-07-30,2026-08-04,80202,30303,1182,809.19,644.99,2026-08-06
NWF26073003416,2026-07-30,2026-08-03,30303,48226,731,291.81,228.49,2026-08-03
NWF26073003417,2026-07-30,2026-07-31,60607,46204,1620,439.58,317.07,2026-08-02
NWF26073003418,2026-07-30,2026-08-06,64105,98108,1271,945.66,882.84,2026-08-08
NWF26073003419,2026-07-30,2026-07-31,19104,37203,2570,962.51,808.91,2026-08-01
NWF26073003420,2026-07-30,2026-08-03,55401,75201,480,266.87,199.33,2026-08-04
NWF26073003421,2026-07-30,2026-08-03,80202,60607,871,409.3,385.93,2026-08-04
NWF26073003422,2026-07-30,2026-08-05,46204,77002,558,360.96,301.23,2026-08-07
NWF26073003423,2026-07-30,2026-07-31,37203,46204,2236,516.71,428.65,2026-08-02
NWF26073003424,2026-07-30,2026-08-05,30303,85004,1328,1027.56,845.21,2026-08-06
NWF26073003425,2026-07-30,2026-08-03,46204,55401,1867,692.98,607.97,2026-08-04
NWF26073003426,2026-07-30,2026-08-05,97209,80202,2678,1518.72,1117.99,2026-08-06
NWF26073003427,2026-07-30,2026-08-07,19104,97209,984,1096.63,946.96,2026-08-16
NWF26073003428,2026-07-30,2026-08-04,64105,30303,4066,1995.37,1589.17,2026-08-04
NWF26073003429,2026-07-30,2026-08-07,19104,90021,753,820.48,797.39,2026-08-14
NWF26073003430,2026-07-30,2026-08-05,80202,30303,1557,1029.93,785.24,2026-08-06
NWF26073003431,2026-07-30,2026-08-07,19104,97209,1019,1163.75,996.42,2026-08-08
NWF26073003432,2026-07-30,2026-08-03,55401,84101,848,480.72,453.53,2026-08-04
NWF26073003433,2026-07-30,2026-07-31,75201,60607,3869,2326.81,1822.28,2026-08-02
NWF26073003434,2026-07-30,2026-08-03,19104,37203,524,209.84,160.3,2026-08-13
NWF26073003435,2026-07-30,2026-08-03,60607,64105,1533,538.42,515.29,2026-08-05
NWF26073003436,2026-07-30,2026-07-31,60607,64105,2835,1011.58,974.36,2026-08-02
NWF26073103437,2026-07-31,2026-08-04,48226,07105,468,180.28,156.21,2026-08-04
NWF26073103438,2026-07-31,2026-08-07,48226,84101,683,649.31,498.39,2026-08-07
NWF26073103439,2026-07-31,2026-08-07,46204,97209,963,787.22,644.58,2026-08-09
NWF26073103440,2026-07-31,2026-08-04,90021,97209,393,174.67,127.99,2026-08-05
NWF26073103441,2026-07-31,2026-08-10,77002,98108,2622,2186.23,1609.51,2026-08-10
NWF26073103442,2026-07-31,2026-08-03,55401,46204,3519,1165.14,1018.19,2026-08-05
NWF26073103443,2026-07-31,2026-08-10,90021,19104,940,1051.28,915.93,2026-08-10
NWF26073103444,2026-07-31,2026-08-10,90021,19104,704,805.98,651.46,2026-08-11
NWF26073103445,2026-07-31,2026-08-05,84101,64105,1632,911.08,710.77,2026-08-07
NWF26073103446,2026-07-31,2026-08-10,98108,07105,710,944.89,836.78,2026-08-18
NWF26073103447,2026-07-31,2026-08-10,90021,19104,4035,4452.37,4082.63,2026-08-10
NWF26073103448,2026-07-31,2026-08-07,46204,97209,2358,1864.57,1739.69,2026-08-09
NWF26073103449,2026-07-31,2026-08-03,46204,37203,361,125.0,118.36,2026-08-05
NWF26073103450,2026-07-31,2026-08-05,84101,55401,1534,805.8,749.65,2026-08-05
NWF26073103451,2026-07-31,2026-08-05,84101,55401,713,451.41,426.97,2026-08-07
NWF26073103452,2026-07-31,2026-08-04,46204,55401,2282,914.2,971.46,2026-08-06
NWF26073103453,2026-07-31,2026-08-04,80202,60607,1507,818.19,723.94,2026-08-05
NWF26073103454,2026-07-31,2026-08-03,60607,46204,4284,1300.48,942.58,2026-08-03
NWF26073103455,2026-07-31,2026-08-10,19104,90021,1216,1359.39,984.67,2026-08-10
